route_id,bus_number,scheduled_arrival,actual_arrival,delay_minutes,distance_km,weekday,weather,region
R037,DL8345,14:29,14:40,11.4,19.4,Thursday,Rainy,Noida Sector 18
R049,DL1054,10:40,10:56,16.6,6.7,Wednesday,Rainy,Lajpat Nagar
R036,DL9562,15:54,15:50,-3.1,25.2,Monday,Cloudy,Karol Bagh
R018,DL7122,14:17,14:21,4.0,26.5,Monday,Sunny,Rohini
R044,DL2863,10:44,10:43,-0.0,8.3,Friday,Cloudy,Saket
R030,DL9977,16:16,16:33,17.1,5.6,Monday,Sunny,Noida Sector 18
R003,DL7463,12:14,12:13,-1.0,19.2,Friday,Sunny,Saket
R017,DL7475,10:19,10:14,-5.0,12.8,Sunday,Sunny,Rohini
R023,DL4287,14:40,14:51,11.9,5.4,Monday,Sunny,Connaught Place
R028,DL8913,17:06,17:24,18.3,24.1,Sunday,Cloudy,Noida Sector 18
R013,DL9996,17:11,17:22,11.3,6.0,Friday,Sunny,Karol Bagh
R008,DL6704,09:31,09:46,15.7,25.9,Sunday,Sunny,Lajpat Nagar
R002,DL2340,10:11,10:36,25.2,20.6,Tuesday,Sunny,Rohini
R021,DL1369,11:06,11:27,21.3,26.6,Sunday,Cloudy,Karol Bagh
R029,DL3946,08:18,08:40,22.5,29.8,Tuesday,Foggy,Saket
R047,DL6729,07:47,08:09,22.7,23.9,Friday,Sunny,Connaught Place
R033,DL5901,07:22,07:22,0.1,14.7,Sunday,Cloudy,Lajpat Nagar
R037,DL1471,15:40,15:52,12.0,10.7,Monday,Sunny,Rohini
R025,DL3478,10:11,10:17,6.6,28.2,Wednesday,Rainy,Connaught Place
R012,DL8952,09:31,09:26,-5.0,13.5,Friday,Cloudy,Karol Bagh
R026,DL5744,08:15,08:21,6.4,29.9,Tuesday,Sunny,Lajpat Nagar
R040,DL8572,16:05,16:21,16.2,29.5,Wednesday,Cloudy,Karol Bagh
R029,DL2435,08:01,08:11,10.5,22.9,Thursday,Sunny,Lajpat Nagar
R045,DL2594,10:56,11:00,4.3,19.8,Thursday,Rainy,Lajpat Nagar
R002,DL8866,14:09,14:07,-1.5,21.9,Monday,Rainy,Karol Bagh
R013,DL6116,13:01,13:11,10.6,21.9,Friday,Sunny,Karol Bagh
R020,DL2478,13:34,13:37,3.4,9.2,Sunday,Sunny,Connaught Place
R048,DL4571,11:06,11:22,16.1,17.5,Saturday,Cloudy,Karol Bagh
R013,DL8380,13:37,13:52,15.8,21.2,Friday,Cloudy,Karol Bagh
R043,DL7815,08:45,08:54,9.0,11.9,Monday,Sunny,Rohini
R046,DL9922,13:37,13:32,-5.0,20.0,Thursday,Foggy,Rohini
R042,DL8247,09:56,09:57,1.0,9.5,Monday,Sunny,Lajpat Nagar
R010,DL5827,07:06,07:29,23.2,21.7,Wednesday,Sunny,Saket
R002,DL6396,12:21,12:31,10.2,25.9,Thursday,Sunny,Connaught Place
R048,DL5492,10:03,10:21,18.3,22.5,Monday,Sunny,Connaught Place
R038,DL5235,13:17,13:12,-4.8,26.0,Monday,Sunny,Lajpat Nagar
R001,DL4941,10:13,10:48,35.6,15.0,Friday,Cloudy,Noida Sector 18
R030,DL5022,13:25,13:20,-5.0,8.8,Monday,Sunny,Rohini
R026,DL6068,16:20,16:30,10.4,28.0,Saturday,Foggy,Rajouri Garden
R030,DL2951,16:51,16:46,-5.0,19.6,Thursday,Sunny,Dwarka
R019,DL2935,16:25,16:41,16.1,6.3,Saturday,Sunny,Dwarka
R028,DL5207,13:24,13:20,-3.1,5.8,Friday,Cloudy,Connaught Place
R026,DL4543,08:39,08:42,3.5,20.2,Friday,Foggy,Noida Sector 18
R037,DL6348,09:53,10:01,8.3,27.0,Monday,Sunny,Rajouri Garden
R048,DL6481,09:46,09:58,13.0,10.3,Saturday,Sunny,Noida Sector 18
R025,DL7689,11:42,11:45,3.3,26.6,Wednesday,Rainy,Rohini
R027,DL4052,17:11,17:18,7.1,23.4,Monday,Cloudy,Connaught Place
R029,DL7840,09:40,09:47,7.9,12.2,Saturday,Rainy,Saket
R049,DL1466,17:43,17:48,5.7,16.6,Thursday,Sunny,Noida Sector 18
R007,DL9004,12:46,12:49,3.2,26.2,Friday,Sunny,Noida Sector 18
R032,DL5726,08:21,08:21,0.2,6.7,Friday,Rainy,Connaught Place
R025,DL1819,06:24,06:32,8.4,29.4,Friday,Sunny,Saket
R022,DL6721,14:15,14:23,8.1,28.4,Saturday,Rainy,Lajpat Nagar
R013,DL2856,06:17,06:15,-1.7,7.1,Sunday,Rainy,Dwarka
R018,DL7222,14:56,14:59,3.2,10.3,Saturday,Cloudy,Karol Bagh
R048,DL5493,15:58,15:53,-5.0,10.7,Saturday,Foggy,Saket
R018,DL4846,11:00,11:02,2.7,7.5,Wednesday,Foggy,Lajpat Nagar
R017,DL9267,11:12,11:07,-5.0,9.2,Friday,Sunny,Karol Bagh
R019,DL4217,14:41,14:41,0.4,25.0,Saturday,Rainy,Saket
R027,DL4200,09:38,09:33,-5.0,13.2,Saturday,Sunny,Dwarka
R009,DL4388,10:09,10:06,-2.6,8.2,Wednesday,Foggy,Connaught Place
R017,DL3009,13:32,13:50,18.7,11.4,Saturday,Cloudy,Lajpat Nagar
R026,DL1861,09:47,09:42,-5.0,6.6,Monday,Sunny,Noida Sector 18
R020,DL8333,09:25,09:26,1.2,10.3,Tuesday,Rainy,Connaught Place
R049,DL1635,08:20,08:28,8.3,13.6,Monday,Sunny,Noida Sector 18
R047,DL3372,06:14,06:09,-5.0,26.6,Wednesday,Sunny,Dwarka
R011,DL4138,13:36,13:39,3.5,19.1,Thursday,Rainy,Karol Bagh
R044,DL8289,06:41,06:48,7.4,25.1,Tuesday,Rainy,Rajouri Garden
R014,DL5532,07:52,07:47,-5.0,17.6,Wednesday,Foggy,Noida Sector 18
R002,DL8395,15:24,15:19,-5.0,8.6,Sunday,Rainy,Rohini
R023,DL3092,07:31,07:43,12.8,17.2,Wednesday,Cloudy,Noida Sector 18
R034,DL4729,16:51,16:46,-5.0,7.1,Sunday,Sunny,Lajpat Nagar
R002,DL3532,12:08,12:09,1.1,25.6,Monday,Sunny,Dwarka
R046,DL7248,12:41,12:36,-5.0,6.4,Tuesday,Sunny,Rohini
R009,DL3495,08:39,08:34,-5.0,23.1,Wednesday,Rainy,Dwarka
R022,DL6034,10:32,10:48,16.3,19.4,Friday,Sunny,Rohini
R016,DL5096,10:22,10:33,11.8,26.6,Wednesday,Rainy,Saket
R034,DL9589,16:36,16:53,17.2,12.8,Tuesday,Cloudy,Rajouri Garden
R030,DL1055,11:55,12:01,6.4,29.7,Monday,Sunny,Connaught Place
R041,DL1367,13:40,13:35,-5.0,27.2,Sunday,Sunny,Noida Sector 18
R050,DL7991,16:19,16:19,0.0,17.2,Monday,Sunny,Rohini
R028,DL4711,14:59,14:54,-5.0,23.5,Sunday,Sunny,Dwarka
R038,DL1886,11:34,11:29,-5.0,26.0,Thursday,Rainy,Rohini
R002,DL4868,17:48,17:50,2.3,14.0,Friday,Rainy,Dwarka
R048,DL6141,13:22,13:37,15.5,13.2,Friday,Sunny,Karol Bagh
R049,DL7771,13:07,13:07,0.1,16.3,Wednesday,Rainy,Rohini
R012,DL8845,08:06,08:14,8.4,9.9,Saturday,Sunny,Karol Bagh
R027,DL1499,08:59,09:06,7.6,28.8,Friday,Sunny,Saket
R034,DL9889,14:23,14:18,-5.0,19.5,Thursday,Foggy,Saket
R041,DL7173,09:10,09:05,-5.0,17.2,Tuesday,Rainy,Noida Sector 18
R002,DL7790,07:40,07:51,11.6,18.8,Wednesday,Cloudy,Connaught Place
R006,DL6557,08:22,08:18,-3.9,14.3,Wednesday,Sunny,Rohini
R013,DL7635,17:43,17:52,9.0,19.3,Tuesday,Sunny,Saket
R019,DL8797,11:46,11:41,-4.1,9.6,Wednesday,Sunny,Lajpat Nagar
R042,DL6893,10:21,10:18,-2.2,9.6,Friday,Cloudy,Dwarka
R046,DL1813,08:38,08:46,8.8,25.6,Saturday,Sunny,Rajouri Garden
R031,DL9715,15:43,15:46,3.1,29.2,Saturday,Rainy,Karol Bagh
R045,DL8527,12:13,12:14,1.5,19.3,Tuesday,Sunny,Connaught Place
R043,DL3539,08:31,08:26,-5.0,24.9,Thursday,Rainy,Saket
R046,DL4037,06:00,06:06,6.2,14.2,Friday,Rainy,Karol Bagh
R034,DL3574,07:33,07:29,-3.4,26.1,Thursday,Sunny,Noida Sector 18
R038,DL3139,13:52,14:02,10.2,24.9,Thursday,Cloudy,Rohini
R028,DL1243,11:28,11:23,-4.8,10.5,Saturday,Cloudy,Connaught Place
R020,DL7481,07:12,07:13,1.4,10.5,Monday,Foggy,Karol Bagh
R050,DL3508,11:40,11:50,10.4,11.6,Friday,Sunny,Karol Bagh
R027,DL6622,06:58,07:05,8.0,5.0,Saturday,Rainy,Lajpat Nagar
R027,DL4900,08:00,08:08,8.8,20.7,Thursday,Sunny,Saket
R029,DL3014,10:10,10:13,3.6,23.8,Sunday,Sunny,Rajouri Garden
R025,DL1726,11:00,10:55,-5.0,13.8,Saturday,Cloudy,Lajpat Nagar
R028,DL7181,12:21,12:34,13.3,7.3,Wednesday,Rainy,Dwarka
R037,DL8088,17:38,17:42,4.7,6.0,Sunday,Cloudy,Saket
R010,DL2407,08:10,08:08,-1.6,12.3,Sunday,Rainy,Connaught Place
R037,DL6719,12:11,12:08,-2.3,27.7,Thursday,Cloudy,Rajouri Garden
R011,DL4192,07:16,07:36,20.9,16.7,Tuesday,Sunny,Saket
R045,DL5372,17:38,17:40,2.9,8.9,Saturday,Rainy,Lajpat Nagar
R011,DL3028,11:46,12:10,24.4,17.2,Friday,Sunny,Dwarka
R021,DL1173,13:57,13:52,-5.0,30.0,Saturday,Sunny,Connaught Place
R035,DL7001,15:43,15:59,16.7,24.2,Wednesday,Cloudy,Lajpat Nagar
R028,DL8944,07:37,07:38,1.3,9.3,Monday,Cloudy,Rohini
R008,DL6234,13:25,13:24,-1.0,5.8,Friday,Cloudy,Noida Sector 18
R038,DL4229,15:24,15:19,-5.0,17.8,Sunday,Sunny,Noida Sector 18
R031,DL4664,15:37,15:42,5.2,20.4,Tuesday,Cloudy,Rohini
R024,DL5831,12:09,12:22,13.9,17.5,Sunday,Sunny,Rohini
R020,DL6912,15:42,15:47,5.6,6.3,Monday,Sunny,Rohini
R015,DL6835,12:29,12:28,-0.1,16.0,Saturday,Sunny,Saket
R024,DL6133,09:14,09:09,-5.0,26.0,Sunday,Cloudy,Dwarka
R028,DL1508,15:30,15:31,2.0,6.2,Monday,Cloudy,Rohini
R013,DL4830,16:51,16:58,7.5,23.1,Tuesday,Rainy,Dwarka
R039,DL1457,11:29,11:25,-3.9,12.0,Friday,Rainy,Rohini
R039,DL8485,17:30,17:47,17.2,9.3,Tuesday,Rainy,Noida Sector 18
R049,DL6515,17:36,17:36,0.1,14.8,Saturday,Foggy,Karol Bagh
R042,DL9669,15:08,15:16,8.3,23.8,Monday,Sunny,Saket
R011,DL4112,09:18,09:18,0.5,10.9,Wednesday,Sunny,Lajpat Nagar
R001,DL5091,11:33,11:45,12.4,21.9,Sunday,Foggy,Connaught Place
R003,DL8903,10:54,11:00,6.1,14.7,Monday,Rainy,Karol Bagh
R012,DL3781,07:28,07:48,20.3,6.7,Tuesday,Cloudy,Connaught Place
R049,DL5813,13:45,13:51,6.4,10.9,Saturday,Cloudy,Rajouri Garden
R038,DL7698,13:44,13:54,10.1,13.6,Thursday,Sunny,Saket
R044,DL6756,11:25,11:31,7.0,11.6,Thursday,Foggy,Rohini
R011,DL1542,11:05,11:00,-5.0,20.3,Wednesday,Cloudy,Saket
R049,DL7166,08:57,09:13,16.5,26.2,Friday,Sunny,Rajouri Garden
R033,DL2524,15:20,15:28,8.3,28.7,Wednesday,Rainy,Rohini
R005,DL2644,17:29,17:39,10.3,11.9,Thursday,Sunny,Dwarka
R001,DL9654,15:38,15:52,14.9,12.0,Thursday,Foggy,Rajouri Garden
R003,DL5877,17:18,17:33,15.4,20.6,Saturday,Sunny,Lajpat Nagar
R039,DL8675,11:45,11:40,-5.0,29.8,Wednesday,Sunny,Dwarka
R001,DL9181,09:33,09:28,-5.0,7.0,Sunday,Cloudy,Dwarka
R045,DL4288,09:03,08:59,-3.2,16.1,Monday,Sunny,Dwarka
R015,DL7335,09:09,09:04,-5.0,25.9,Saturday,Sunny,Rajouri Garden
R011,DL7391,16:25,16:25,0.3,28.4,Tuesday,Sunny,Dwarka
R024,DL6535,07:10,07:05,-5.0,28.2,Monday,Cloudy,Saket
R045,DL3593,08:54,08:49,-5.0,6.5,Wednesday,Rainy,Dwarka
R016,DL4118,15:55,16:02,8.0,29.2,Thursday,Sunny,Lajpat Nagar
R041,DL5743,12:06,12:01,-5.0,16.2,Sunday,Sunny,Dwarka
R008,DL6719,14:52,14:57,5.1,16.8,Monday,Cloudy,Noida Sector 18
R002,DL5123,08:45,08:58,13.2,21.5,Tuesday,Sunny,Saket
R005,DL6267,10:59,11:12,13.2,19.4,Saturday,Cloudy,Lajpat Nagar
R013,DL6333,14:53,15:03,10.7,27.6,Thursday,Sunny,Saket
R042,DL8425,14:38,14:49,12.0,6.4,Monday,Cloudy,Dwarka
R017,DL1208,17:16,17:27,11.4,5.2,Friday,Sunny,Karol Bagh
R016,DL2950,09:58,09:53,-5.0,15.3,Sunday,Sunny,Lajpat Nagar
R025,DL6835,17:31,17:33,2.3,15.1,Tuesday,Rainy,Rohini
R026,DL6399,13:32,13:42,10.9,22.3,Tuesday,Cloudy,Rohini
R027,DL7001,16:06,16:05,-0.0,11.8,Sunday,Sunny,Karol Bagh
R034,DL3169,06:05,06:05,0.1,13.6,Saturday,Foggy,Lajpat Nagar
R010,DL3714,13:51,13:58,7.3,15.7,Tuesday,Foggy,Connaught Place
R007,DL4948,16:11,16:33,22.1,12.2,Thursday,Cloudy,Dwarka
R026,DL7041,14:44,14:56,12.8,17.3,Tuesday,Rainy,Dwarka
R050,DL4716,09:09,09:04,-5.0,15.8,Wednesday,Sunny,Lajpat Nagar
R028,DL2183,06:16,06:22,6.2,9.1,Saturday,Cloudy,Connaught Place
R026,DL1306,14:28,14:23,-5.0,27.6,Tuesday,Sunny,Rajouri Garden
R048,DL3233,11:55,12:08,13.5,13.6,Friday,Rainy,Rohini
R024,DL5326,14:59,15:16,17.5,28.3,Tuesday,Sunny,Saket
R022,DL1247,12:30,12:54,24.1,25.5,Monday,Cloudy,Karol Bagh
R024,DL2241,17:54,18:07,13.1,27.5,Monday,Sunny,Rajouri Garden
R001,DL1867,13:38,13:47,9.7,15.0,Friday,Rainy,Rajouri Garden
R007,DL7858,07:55,08:05,10.1,7.6,Friday,Sunny,Noida Sector 18
R028,DL8974,15:05,15:00,-5.0,19.4,Saturday,Sunny,Dwarka
R048,DL9911,15:47,15:51,4.0,29.5,Wednesday,Sunny,Dwarka
R015,DL4470,10:55,11:01,6.5,10.4,Tuesday,Cloudy,Karol Bagh
R013,DL2792,08:18,08:16,-1.8,23.5,Saturday,Cloudy,Karol Bagh
R035,DL7315,15:51,16:00,9.2,5.8,Thursday,Sunny,Saket
R049,DL1780,11:05,11:30,25.8,7.6,Tuesday,Rainy,Karol Bagh
R021,DL9553,15:06,15:01,-5.0,9.3,Friday,Cloudy,Rohini
R030,DL9695,17:25,17:35,10.8,28.5,Tuesday,Sunny,Connaught Place
R050,DL9618,08:50,08:54,4.3,25.5,Monday,Cloudy,Dwarka
R004,DL7982,08:12,08:21,9.5,13.7,Saturday,Rainy,Rohini
R050,DL9858,10:58,11:04,6.3,6.3,Saturday,Sunny,Saket
R038,DL8252,07:35,07:36,2.0,16.4,Wednesday,Sunny,Connaught Place
R040,DL2625,11:31,11:26,-5.0,10.7,Saturday,Rainy,Rajouri Garden
R012,DL5713,08:52,09:03,11.5,19.4,Friday,Sunny,Karol Bagh
R017,DL9177,10:16,10:25,9.3,14.0,Wednesday,Cloudy,Rohini
R036,DL8224,06:17,06:26,9.3,16.9,Sunday,Sunny,Lajpat Nagar
R006,DL4205,15:50,16:06,16.5,13.8,Friday,Sunny,Lajpat Nagar
R038,DL5520,14:10,14:09,-0.2,13.2,Thursday,Cloudy,Dwarka
R022,DL7604,11:14,11:18,4.3,10.2,Wednesday,Cloudy,Rohini
R006,DL3396,07:57,07:53,-3.5,17.1,Tuesday,Sunny,Rohini
R041,DL9333,08:25,08:24,-0.6,26.0,Friday,Sunny,Noida Sector 18
R036,DL6695,06:03,05:58,-5.0,25.2,Saturday,Rainy,Lajpat Nagar
R033,DL2744,15:11,15:08,-2.9,25.6,Monday,Rainy,Rohini
R030,DL1152,08:06,08:01,-5.0,12.6,Wednesday,Sunny,Lajpat Nagar
R032,DL6693,06:08,06:16,8.4,28.3,Monday,Sunny,Lajpat Nagar
R011,DL1040,14:36,15:00,24.6,5.8,Thursday,Rainy,Saket
R028,DL3281,07:23,07:18,-5.0,16.9,Friday,Rainy,Saket
R037,DL1475,14:39,14:40,1.9,21.4,Wednesday,Sunny,Rohini
R040,DL4663,10:27,10:49,22.2,29.3,Tuesday,Sunny,Saket
R013,DL2744,14:15,14:24,10.0,6.7,Monday,Cloudy,Lajpat Nagar
R036,DL5133,10:48,10:55,7.7,15.4,Thursday,Sunny,Noida Sector 18
R028,DL4052,11:08,11:03,-4.1,28.5,Saturday,Sunny,Dwarka
R027,DL6385,13:46,13:48,2.8,21.5,Wednesday,Cloudy,Dwarka
R039,DL1591,08:27,08:25,-1.3,18.8,Thursday,Sunny,Dwarka
R007,DL6859,17:09,17:18,9.0,15.1,Tuesday,Sunny,Saket
R028,DL3212,06:01,06:10,9.3,20.3,Thursday,Sunny,Dwarka
R004,DL5548,12:07,12:07,0.3,14.3,Wednesday,Sunny,Lajpat Nagar
R017,DL3470,10:47,10:49,2.1,13.9,Monday,Sunny,Dwarka
R014,DL1029,13:00,13:16,16.6,15.3,Tuesday,Cloudy,Karol Bagh
R032,DL5325,11:13,11:30,17.9,6.8,Monday,Sunny,Connaught Place
R027,DL2596,08:08,08:09,1.2,14.9,Friday,Sunny,Connaught Place
R001,DL7557,08:17,08:18,1.5,25.7,Friday,Rainy,Saket
R038,DL6202,12:03,11:58,-5.0,6.0,Monday,Cloudy,Saket
R015,DL8867,13:09,13:11,2.1,27.0,Sunday,Cloudy,Lajpat Nagar
R043,DL6185,12:14,12:19,5.1,18.9,Monday,Cloudy,Lajpat Nagar
R045,DL4985,06:26,06:21,-5.0,23.3,Sunday,Rainy,Karol Bagh
R029,DL1865,06:54,07:02,8.5,29.0,Saturday,Sunny,Rohini
R013,DL6759,07:45,07:47,2.4,28.4,Friday,Rainy,Rohini
R013,DL7344,11:21,11:39,18.7,27.9,Saturday,Sunny,Dwarka
R038,DL1130,07:19,07:38,19.3,15.1,Wednesday,Rainy,Noida Sector 18
R045,DL3754,08:02,08:26,24.9,23.8,Thursday,Sunny,Rohini
R030,DL5952,15:57,16:05,8.5,15.7,Saturday,Rainy,Noida Sector 18
R006,DL6408,14:39,14:41,2.0,23.3,Wednesday,Rainy,Karol Bagh
R038,DL4126,12:04,12:11,7.7,25.8,Thursday,Rainy,Karol Bagh
R024,DL5914,13:15,13:17,2.7,18.5,Friday,Sunny,Rohini
R010,DL6803,06:26,06:42,16.6,14.5,Friday,Sunny,Saket
R047,DL2765,17:29,17:40,11.5,27.9,Thursday,Sunny,Rajouri Garden
R017,DL5452,06:08,06:08,0.3,17.1,Tuesday,Sunny,Noida Sector 18
R022,DL5139,11:25,11:36,11.7,17.9,Friday,Sunny,Rajouri Garden
R020,DL9025,08:56,08:51,-5.0,13.1,Wednesday,Sunny,Saket
R013,DL5340,16:53,17:13,20.1,6.0,Wednesday,Sunny,Rohini
R030,DL7951,09:27,09:25,-1.9,13.6,Sunday,Sunny,Dwarka
R029,DL5955,15:05,15:23,18.5,21.8,Monday,Sunny,Karol Bagh
R021,DL5514,15:07,15:07,0.3,11.6,Saturday,Rainy,Noida Sector 18
R019,DL9668,17:26,17:31,5.7,29.8,Friday,Sunny,Saket
R027,DL7502,10:22,10:23,1.6,21.5,Sunday,Sunny,Rajouri Garden
R004,DL9633,09:45,09:54,9.4,22.2,Saturday,Sunny,Saket
R024,DL1147,06:54,06:49,-5.0,10.6,Friday,Foggy,Karol Bagh
R025,DL3735,14:52,14:47,-5.0,12.7,Sunday,Rainy,Rohini
R046,DL3268,14:29,14:46,17.6,9.0,Thursday,Sunny,Dwarka
R026,DL3684,15:25,15:44,20.0,9.3,Thursday,Rainy,Noida Sector 18
R047,DL9716,14:08,14:08,0.2,27.4,Wednesday,Sunny,Lajpat Nagar
R038,DL4723,06:08,06:04,-3.4,7.1,Sunday,Sunny,Dwarka
R014,DL8793,10:10,10:12,2.8,5.4,Thursday,Sunny,Dwarka
R017,DL5341,12:13,12:08,-5.0,21.5,Saturday,Rainy,Rohini
R017,DL9294,13:03,13:11,8.4,10.8,Monday,Cloudy,Noida Sector 18
R010,DL2348,14:12,14:13,1.3,5.6,Thursday,Sunny,Rajouri Garden
R012,DL9610,08:45,08:44,-0.1,26.7,Monday,Sunny,Saket
R050,DL5372,06:03,06:02,-0.9,28.2,Friday,Rainy,Saket
R011,DL9555,13:37,13:40,3.9,6.0,Monday,Sunny,Rohini
R032,DL2221,08:47,08:48,1.4,19.3,Monday,Rainy,Rohini
R041,DL4136,10:44,10:48,4.2,19.6,Wednesday,Foggy,Dwarka
R004,DL3370,07:30,07:28,-1.8,5.3,Friday,Sunny,Connaught Place
R037,DL4417,06:37,06:52,15.0,6.0,Sunday,Cloudy,Noida Sector 18
R039,DL4166,12:51,12:59,8.4,19.7,Sunday,Foggy,Karol Bagh
R050,DL3974,13:28,13:32,4.3,18.6,Wednesday,Rainy,Connaught Place
R036,DL7959,06:49,06:44,-5.0,11.9,Thursday,Sunny,Rajouri Garden
R048,DL1428,06:55,07:09,14.3,27.6,Sunday,Rainy,Noida Sector 18
R017,DL4118,14:37,14:35,-1.3,14.4,Thursday,Cloudy,Rajouri Garden
R012,DL2337,10:29,10:34,5.7,15.7,Sunday,Sunny,Noida Sector 18
R050,DL5168,09:38,09:37,-0.9,25.8,Friday,Cloudy,Karol Bagh
R039,DL2337,09:21,09:32,11.6,10.7,Sunday,Rainy,Karol Bagh
R041,DL3326,11:27,11:22,-5.0,25.4,Thursday,Sunny,Connaught Place
R012,DL3939,09:07,09:05,-1.1,26.8,Wednesday,Sunny,Connaught Place
R014,DL7761,10:50,11:01,11.8,7.1,Wednesday,Cloudy,Dwarka
R032,DL2053,17:56,17:53,-2.8,6.3,Tuesday,Cloudy,Rohini
R030,DL7147,07:46,07:41,-5.0,17.3,Saturday,Sunny,Rohini
R015,DL9871,17:47,17:45,-1.8,14.9,Sunday,Sunny,Rajouri Garden
R014,DL9954,16:06,16:13,7.5,18.2,Tuesday,Sunny,Dwarka
R018,DL8883,16:11,16:06,-5.0,25.1,Sunday,Cloudy,Dwarka
R011,DL2214,17:40,17:43,3.3,24.0,Tuesday,Cloudy,Connaught Place
R015,DL2965,14:43,14:46,3.3,11.7,Thursday,Sunny,Lajpat Nagar
R001,DL5048,10:53,11:14,22.0,14.0,Friday,Sunny,Rajouri Garden
R021,DL5411,14:21,14:17,-3.7,6.4,Monday,Rainy,Noida Sector 18
R047,DL1918,11:56,12:16,20.7,5.9,Thursday,Sunny,Dwarka
R012,DL8367,13:01,12:57,-3.6,9.8,Friday,Rainy,Lajpat Nagar
R037,DL3087,10:44,10:54,10.2,21.0,Monday,Foggy,Connaught Place
R035,DL6004,13:26,13:27,1.7,27.4,Wednesday,Sunny,Connaught Place
R003,DL6878,06:56,06:56,0.3,12.4,Saturday,Cloudy,Rohini
R006,DL4893,15:25,15:20,-5.0,11.0,Wednesday,Foggy,Noida Sector 18
R013,DL7214,11:36,11:46,10.2,21.8,Monday,Rainy,Rohini
R037,DL2638,16:59,17:13,14.7,25.6,Friday,Rainy,Lajpat Nagar
R035,DL2078,06:58,07:07,9.8,14.9,Monday,Cloudy,Saket
R019,DL8746,14:06,14:04,-2.0,14.0,Friday,Cloudy,Lajpat Nagar
R043,DL8541,09:45,09:46,1.2,21.8,Tuesday,Sunny,Connaught Place
R050,DL8542,15:53,15:55,2.9,29.8,Sunday,Sunny,Dwarka
R008,DL8442,12:10,12:21,11.1,8.9,Saturday,Cloudy,Connaught Place
R001,DL3318,11:39,11:55,16.2,19.4,Thursday,Cloudy,Dwarka
R044,DL5748,12:36,12:38,2.2,26.7,Thursday,Cloudy,Karol Bagh
R021,DL7734,10:27,10:22,-5.0,20.5,Saturday,Sunny,Noida Sector 18
R037,DL6781,11:11,11:06,-5.0,15.3,Tuesday,Sunny,Saket
R001,DL8414,07:04,07:01,-2.8,19.1,Sunday,Sunny,Rajouri Garden
R017,DL1852,15:19,15:33,14.3,26.3,Saturday,Cloudy,Rohini
R025,DL2918,12:47,12:57,10.4,18.9,Sunday,Sunny,Dwarka
R025,DL3201,16:20,16:31,11.6,24.5,Wednesday,Sunny,Rohini
R026,DL8817,08:11,08:08,-2.2,11.3,Saturday,Cloudy,Karol Bagh
R006,DL7663,10:53,10:53,0.5,26.6,Monday,Sunny,Dwarka
R010,DL3006,17:32,17:45,13.9,21.9,Monday,Sunny,Connaught Place
R002,DL9773,13:18,13:39,21.2,19.9,Tuesday,Sunny,Dwarka
R007,DL7113,15:16,15:30,14.2,19.4,Friday,Rainy,Rohini
R012,DL2206,15:16,15:30,14.2,15.7,Sunday,Cloudy,Lajpat Nagar
R030,DL6346,10:45,10:42,-2.7,10.7,Tuesday,Sunny,Karol Bagh
R008,DL1641,16:08,16:19,11.2,22.3,Friday,Rainy,Dwarka
R043,DL9562,15:24,15:19,-5.0,23.7,Wednesday,Sunny,Connaught Place
R007,DL4195,15:35,15:50,15.7,10.5,Sunday,Cloudy,Connaught Place
R033,DL5599,15:28,15:36,8.3,6.1,Monday,Cloudy,Rohini
R034,DL7809,17:58,18:00,2.1,23.4,Saturday,Sunny,Rohini
R019,DL4206,15:06,15:01,-5.0,28.2,Saturday,Sunny,Lajpat Nagar
R015,DL4490,17:54,17:55,1.8,13.3,Monday,Sunny,Rajouri Garden
R012,DL2617,14:16,14:20,4.8,7.0,Thursday,Sunny,Rajouri Garden
R033,DL1471,07:07,07:12,5.8,11.5,Tuesday,Sunny,Karol Bagh
R007,DL2500,15:37,15:39,2.3,15.7,Monday,Sunny,Rajouri Garden
R022,DL5693,14:10,14:09,-0.5,18.7,Wednesday,Cloudy,Lajpat Nagar
R029,DL1257,06:58,06:54,-3.7,21.6,Saturday,Sunny,Saket
R017,DL4059,09:39,10:00,21.2,29.1,Monday,Foggy,Rajouri Garden
R049,DL6933,12:03,12:27,24.5,17.5,Friday,Cloudy,Connaught Place
R013,DL5729,16:01,16:07,7.0,6.7,Tuesday,Sunny,Lajpat Nagar
R013,DL7270,11:08,11:05,-3.0,13.5,Monday,Rainy,Rajouri Garden
R023,DL6922,15:06,15:01,-5.0,27.9,Thursday,Sunny,Saket
R016,DL6285,09:16,09:18,2.2,22.9,Tuesday,Sunny,Noida Sector 18
R040,DL7420,16:41,17:05,24.0,12.3,Friday,Rainy,Dwarka
R016,DL7922,16:45,16:52,7.4,27.5,Sunday,Sunny,Saket
R001,DL1103,17:42,17:58,16.8,24.8,Thursday,Cloudy,Karol Bagh
R038,DL9659,08:18,08:34,16.6,28.6,Wednesday,Sunny,Dwarka
R002,DL5691,08:24,08:35,11.5,12.4,Monday,Cloudy,Rajouri Garden
R026,DL2551,08:33,08:28,-5.0,20.8,Thursday,Sunny,Karol Bagh
R039,DL1796,14:36,14:52,16.7,19.8,Friday,Rainy,Rohini
R036,DL4049,14:26,14:21,-5.0,18.9,Saturday,Rainy,Karol Bagh
R026,DL9705,10:23,10:20,-2.6,13.6,Friday,Sunny,Dwarka
